"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1758793370238091753","Sat Feb 17 23:58:07 +0000 2024","1","@NengHelia @ainunnajib partisipasi pas hari H ny aja kecil kalo hari H udh miss mau nyari dmn lagi fotony? yg punya foto c1 ny secara lengkap ya dari kpu ny trus mau gedein data ny gmn? ya mw ga mw ambl dri kpu kalo tps ny ga ad yg fotoin yg giring opini aja lok tentu ikutan bantu upload","1759004330454405308","","NengHelia","in","","0","0","0","https://x.com/Tandrey4/status/1759004330454405308","1131406004850028545","Tandrey4"
"1758801941164138763","Sat Feb 17 23:58:02 +0000 2024","0","@antotriw @KPU_ID @bawaslu_RI Lha iya kok enak banget ya ","1759004310292287549","","antotriw","in","","0","0","0","https://x.com/OmpungGuru/status/1759004310292287549","1362017926304309248","OmpungGuru"
"1759004301199073280","Sat Feb 17 23:58:00 +0000 2024","0","Ibaratnya kerja KPU kek input Gaji. Data datang dari semua Departemen Bagian input data bertanggung jawab Data masuk pada Karyawan yg sesuai . Kerja akhirnya print out semua Komponen yg masuk sesuaikan dg Head Copy. Jk sdh sesuai Departemen TTD. Kalo ga di TTD ga Gajian","1759004301199073280","","","in","Jakarta","1","0","0","https://x.com/Na_T1N4/status/1759004301199073280","174453386","Na_T1N4"
"1759001100412498321","Sat Feb 17 23:57:58 +0000 2024","1","@yaniarsim @Gerindra @prabowo @Dahnilanzar @fadlizon @Fahrihamzah @KPU_ID @bawaslu_RI @jokowi Beda yang waktu lapar dan kenyang.","1759004292122612197","","yaniarsim","in","","0","0","0","https://x.com/LuthfiMursal/status/1759004292122612197","1603571038834790400","LuthfiMursal"
"1758944131425116354","Sat Feb 17 23:57:53 +0000 2024","1","@Ilustrator23 @KPU_ID Mereka seperti sengaja terus melanjutkan input data sampai selesai dan seperti berencana menggiring langsung kw MK yg sudah ditungguin kroni²nya ????","1759004272518463719","","Ilustrator23","in","","0","0","0","https://x.com/Supriya63837034/status/1759004272518463719","1399517365201608704","Supriya63837034"
"1758829111873782171","Sat Feb 17 23:57:47 +0000 2024","0","@dapitnih Gugat prosesnya bang dan gugat hasil yg dipermainkan kpu. Dan tolong akhiri semua kenakalan ini.","1759004244781477948","","dapitnih","in","","0","0","0","https://x.com/Hikaraaa_/status/1759004244781477948","1543911479321165824","Hikaraaa_"
"1758715457404854360","Sat Feb 17 23:57:39 +0000 2024","0","@Dennysiregar7 Kotak suara bukannya dikantor KPU menyimpannya kok bisa berada di kantor Gubernur?.","1759004213781364825","","Dennysiregar7","in","","0","0","0","https://x.com/PutraPe24992947/status/1759004213781364825","1634448319111114753","PutraPe24992947"
"1758988893779812833","Sat Feb 17 23:57:25 +0000 2024","4","@M45Broo Jadi tau salah satu fungsi KPU ialah Minta Maaf ","1759004153471508867","","M45Broo_","in","","0","0","0","https://x.com/PuruBebe66542/status/1759004153471508867","1740704399037739008","PuruBebe66542"
"1758831549917860121","Sat Feb 17 23:57:24 +0000 2024","0","@BasoAbdullah1 @AbdulRachimmks Ini sdh pantas di diskualifikasi 02 Curangnya keterlaluan. KPU dicurigai. ...","1759004147184238609","","BasoAbdullah1","in","","0","0","0","https://x.com/SunartoWib62590/status/1759004147184238609","1713050826070200320","SunartoWib62590"
"1759004072085180890","Sat Feb 17 23:57:06 +0000 2024","943","Hasil Analisis Pakar IT soal Web KPU dan Sirekap: Pakai Alibaba Cloud hingga Sistem yang Kuno https://t.co/gQtq3Opams #TempoNasional","1759004072085180890","","","in","Indonesia","21","34","531","https://x.com/tempodotco/status/1759004072085180890","18129942","tempodotco"
