"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1779203350325829716","Sun Apr 14 18:32:52 +0000 2024","0","@Andria75777 Virus kpu udah menular di kasir mini market.","1779578584073683286","","Andria75777","in","","0","0","0","https://x.com/jangkrikgothang/status/1779578584073683286","2959574168","jangkrikgothang"
"1779203350325829716","Sun Apr 14 18:21:21 +0000 2024","0","@tijabar @Andria75777 Penghitungan KPU ternyata paten diikuti sebagai perhitungan yg menguntungkan buat si pemakaiasuuuu samsuuuul...sorry yee sorry yee","1779575689072759040","","tijabar","in","","0","0","0","https://x.com/FaizalJamalNA1/status/1779575689072759040","1354973175784726574","FaizalJamalNA1"
"1779375900284649513","Sun Apr 14 17:53:35 +0000 2024","0","@agum_akbar KPU dan Bawaslu harus diberikan dukungan penuh untuk memastikan Pemilu 2024 berjalan dengan lancar dan tanpa kecurangan","1779568701349748815","","agum_akbar","in","","0","0","0","https://x.com/abdrhmn_faiz63/status/1779568701349748815","1689851348437893120","abdrhmn_faiz63"
"1779289727973421305","Sun Apr 14 17:53:12 +0000 2024","1","@abu_waras Rumah Sakit Mini Market cuma ambil contoh dari KPU. Gunakan SIREKAP utk gelembungkan suara PILPRES/PILEG. CELAKALAH BAGI MEREKA YG MELAKUKAN KECURANGAN. (QS Al Muthoffifin : 1)","1779568603152711908","","abu_waras","in","Indonesia","0","0","0","https://x.com/ar_hman/status/1779568603152711908","932209615","ar_hman"
"1779562105949352318","Sun Apr 14 17:27:23 +0000 2024","0","Magang Ibu kpu: kenapa kamu cewek milih ilmu politik entar susah loh dpt kerjaan mending kamu ambil HI Me:..... Ilpol x HI (S.IP)","1779562105949352318","","","in","asteroid","0","1","0","https://x.com/leecel01/status/1779562105949352318","706060973392564224","leecel01"
"1778372837574848734","Sun Apr 14 17:19:27 +0000 2024","0","@IdKinoz @Mayapada0812 @yusi8787 Itu bukan curang.... Kepala daerah yg masih menjabat harus dapat surat ijin dari presiden. Dan harus ada tebusan ke KPU. Itu berlaku bagi seluruh kepala daerah. Bukan cuma gibran. Paham...???","1779560111947825165","","IdKinoz","in","Yogyakarta","0","1","0","https://x.com/Technospeed/status/1779560111947825165","58255617","Technospeed"
"1778975054841495909","Sun Apr 14 17:10:42 +0000 2024","0","@FitrahDharul @MichelAdam7__ @bengkeldodo @ajengcute16__ @are_inismyname @andre_rosiade @Lembayung071 @Kimberley_2024 @PartaiSocmed @Heraloebss @RaisaTjokrodnta @grace_nat @KPU_ID @aniesbaswedan @cakimiNOW @NasDem @PKSejahtera @DPP_PKB @nahdlatululama @muhammadiyah @Timnasamiin @officialMKRI @DPR_RI Bantuan si tukang ngibull ","1779557909871177893","","FitrahDharul","in","","0","0","0","https://x.com/bedasablon/status/1779557909871177893","1732243827489218560","bedasablon"
"1778636599536013817","Sun Apr 14 17:10:34 +0000 2024","2","@3rwin__34 @MukarromahNur78 @Kimberley_PS08 Ptoblematik itu otak lu bukan aturannya. PKPU iti turunan dari UU Pemilu yg di KR kan. Jika pasal usia yelah diubah sesuai putusan MK maka PKPU yg akan disesuaikan. Dan itu perlu dibahas bersama pemerintah dan DPR. KPU idah jalankan itu. Lantas utk apa dipermasalahkan.","1779557873229627836","","3rwin__34","in","","0","0","0","https://x.com/BatuKepla/status/1779557873229627836","1326612023174590465","BatuKepla"
"1778372837574848734","Sun Apr 14 16:48:56 +0000 2024","0","@IdKinoz @Mayapada0812 @yusi8787 Curang gak melulu utak atik suara KPU.","1779552428184256584","","IdKinoz","in","Yogyakarta","0","1","0","https://x.com/Technospeed/status/1779552428184256584","58255617","Technospeed"
"1779550881413058738","Sun Apr 14 16:42:47 +0000 2024","0","Baru ngerjain emma kpu pk pm doang:/ msh sebel byk yg disalahin jd ga mood hsjshjshs","1779550881413058738","","","in","","0","0","0","https://x.com/qinnien/status/1779550881413058738","1690761378922143744","qinnien"
"1776755834934222998","Sun Apr 14 16:38:42 +0000 2024","0","@gilang_ahm31272 @KPU_ID Di buang ke laut!!!","1779549855448502678","","gilang_ahm31272","in","","0","0","0","https://x.com/Langgen27393109/status/1779549855448502678","1417047504902754308","Langgen27393109"
"1779486213591965711","Sun Apr 14 16:23:52 +0000 2024","0","@PDemokrat Klo hakim mk membatalkan hasil dari kpu gimana tuh","1779546123042189795","","PDemokrat","in","","0","2","0","https://x.com/suriyadiad56308/status/1779546123042189795","1658495119467872264","suriyadiad56308"
"1779539544968470637","Sun Apr 14 16:18:53 +0000 2024","1","@PetaniKopi01 @jokowi @gibran_tweet @Kaesang @bobbynasution_ @officialMKRI @mprgoid @DPR_RI @erickthohir @puanmaharani_ri @airlangga_hrt @ZUL_Hasan @Yusrilihza_Mhd @KPU_ID @bawaslu_RI Rakyat cinta Bansos ","1779544868496474568","","PetaniKopi01","in","Jakarta Capital Region","0","0","0","https://x.com/MARQUEZ__93/status/1779544868496474568","2385926900","MARQUEZ__93"
"1779170093357998401","Sun Apr 14 16:17:48 +0000 2024","0","@H4T14K4LN4L42 @KPU_ID @bawaslu_RI @prabowo @jokowi Kecurangan itu sangat nyata tapi duit berbicara","1779544595598393447","","H4T14K4LN4L42","in","bogor ","0","0","0","https://x.com/Budy91681646/status/1779544595598393447","985933636246503424","Budy91681646"
"1779482100103864409","Sun Apr 14 16:13:06 +0000 2024","2","@Budiady5 Saksi KPU sedang mempertaruhkan nyawanya utk menutupi janji setia kpd junjungannya semoga masih ada keadilan dan kejujuran dlm putusan MK nanti dan manusia-manusia curang ini akan mendapatkan hukuman setimpal karena perilaku curang mereka ","1779543413169475746","","Budiady5","in","Surakarta, Jawa Tengah","0","0","0","https://x.com/wisnuputro07/status/1779543413169475746","1509734424031920136","wisnuputro07"
"1779470403385352205","Sun Apr 14 16:08:41 +0000 2024","1","@Just_dhee1203 Jgn2 dia saudara nya kteua Kpu","1779542300064121116","","Just_dhee1203","in","","0","0","0","https://x.com/firmanahmedinej/status/1779542300064121116","101442124","firmanahmedinej"
"1779457703003521211","Sun Apr 14 15:42:09 +0000 2024","2","@C4k_D3pp @toe_giman Kok ga ada ODGJ yg iseng mukul ketua KPU gitu.. Jgn imam mesjid mulu.. ","1779535622337913153","","C4k_D3pp","in","","0","0","0","https://x.com/Blue_Shoe_Cant/status/1779535622337913153","1557030741669990400","Blue_Shoe_Cant"
"1779332813571186976","Sun Apr 14 15:30:51 +0000 2024","1","@dancersejati07 Terutama ketua kpu hasyim ...yg uda nikmatin nyai emas ...hahaha","1779532779145060535","","dancersejati07","in","","0","1","0","https://x.com/aepsuprianata72/status/1779532779145060535","1442604924","aepsuprianata72"
