"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1762820368803533012","Wed Feb 28 12:41:42 +0000 2024","0","#temanpemilih Komisi Pemilihan Umum Kabupaten Mesuji mengikuti kegiatan Rapat Koordinasi Persiapan Rekapitulasi Hasil Penghitungan Suara Pemilu Tahun 2024 tingkat Kabupaten/Kota se-Provinsi Lampung https://t.co/ZMwXm4U02I","1762820368803533012","https://pbs.twimg.com/media/GHbLuvHbUAAij8R.jpg","","in","Mesuji, Lampung","0","1","0","https://x.com/KpuMesuji/status/1762820368803533012","1364554787627274241","KpuMesuji"
"1762819329152954791","Wed Feb 28 12:37:34 +0000 2024","0","KPU Surabaya Lakukan Rekapitulasi Suara Pemilu 2024. KPU (Komisi Pemilihan Umum) Surabaya melakukan rapat pleno hasil rekapitulasi suara tingkat Kota Pemilu 2024 Rabu -- Ikuti kami di https://t.co/eLkGqn9cDJ #PolitikPemerintahan #kpusurabaya #Pemilu via @beritajatimcom","1762819329152954791","","","in","Surabaya","0","0","0","https://x.com/beritajatimcom/status/1762819329152954791","21287066","beritajatimcom"
"1762816950298919059","Wed Feb 28 12:28:07 +0000 2024","0","Beredar 40 Nama Peraih Kursi DPRD Bulukumba di Pemilu 2024 Ini Respon KPU: Meski Komisi Pemilihan Umum (KPU) Kabupaten Bulukumba masih melakukan penghitungan dan penetapan namun beredar di media sosial dan https://t.co/5mQnuQR3BN #Bulukumba #AnggotaDPRDBulukumba #pemilu2024","1762816950298919059","","","in","Makassar, Indonesia","0","0","0","https://x.com/terkinidotid/status/1762816950298919059","123757780","terkinidotid"
"1762812477803577822","Wed Feb 28 12:10:20 +0000 2024","2","Ketua Komisi Pemilihan Umum (KPU) Sulawesi Selatan Hasbullah menyatakan dukungan listrik PLN mulai Posko siaga PLN hingga personel berhasil menjaga kelancaran pelaksanaan Pemilu #PLNuntukIndonesia #PokemonPresents #patek https://t.co/aUGtbmve7u","1762812477803577822","https://pbs.twimg.com/media/GHbEmvtakAASvtt.jpg","","in","","0","0","0","https://x.com/resa_gita23/status/1762812477803577822","1729525065107312640","resa_gita23"
"1762805701934817703","Wed Feb 28 11:43:25 +0000 2024","0","#TemanPemilih Komisi Pemilihan Umum Kabupaten Samba Tengah mengucapkan Selamat Hari Raya Galungan tanggal 28 Februari 2024 kepada umat Hindu. #KPUMelayani #PemiluSerentak2024 https://t.co/q2wiyXSrzM","1762805701934817703","https://pbs.twimg.com/media/GHa-cY3acAA_T4A.jpg","","in","Jl Umbu Remu Samapaty Waibakul","0","0","0","https://x.com/KPUsumbatengah/status/1762805701934817703","1336182802090348545","KPUsumbatengah"
"1762795056224666026","Wed Feb 28 11:01:07 +0000 2024","0","ANGGOTA Badan Pengawas Pemilihan Umum (Bawaslu) RI Lolly Suhenty mengatakan pihaknya telah menyurati Komisi Pemilihan Umum (KPU) RI sebanyak tiga kali terkait Sistem Informasi Rekapitulasi (Sirekap). https://t.co/geNCgeSG0I","1762795056224666026","","","in","Jakarta - Indonesia","0","0","1","https://x.com/mediaindonesia/status/1762795056224666026","68930552","mediaindonesia"
"1762787600450863410","Wed Feb 28 10:31:29 +0000 2024","2","KOMISI Pemilihan Umum (KPU) RI menunda rapat pleno rekapitulasi tingkat nasional yang harusnya digelar hari ini Rabu (28/2). https://t.co/vgj5IZOWax","1762787600450863410","","","in","Jakarta - Indonesia","0","0","0","https://x.com/mediaindonesia/status/1762787600450863410","68930552","mediaindonesia"
"1762787260205031899","Wed Feb 28 10:30:08 +0000 2024","1","Ketua Komisi Pemilihan Umum (KPU) Sulawesi Selatan Hasbullah menyatakan dukungan listrik PLN mulai Posko siaga PLN hingga personel berhasil menjaga kelancaran pelaksanaan Pemilu. #PLNUntukIndonesia #Vina2024 #ولعت #JISOOxDiorAW24 #PokemonPresents #MichiganPrimary https://t.co/WgyToDKaGN","1762787260205031899","https://pbs.twimg.com/media/GHatqWvaUAAvwkk.jpg","","in","","0","0","0","https://x.com/bluelock822/status/1762787260205031899","1621326179973365761","bluelock822"
"1762786994365874455","Wed Feb 28 10:29:05 +0000 2024","1","Ketua Komisi Pemilihan Umum (KPU) Sulawesi Selatan Hasbullah menyatakan dukungan listrik PLN mulai Posko siaga PLN hingga personel berhasil menjaga kelancaran pelaksanaan Pemilu. #PLNUntukIndonesia #Vina2024 #ولعت #JISOOxDiorAW24 #PokemonPresents #MichiganPrimary https://t.co/JP7jjaCKcR","1762786994365874455","https://pbs.twimg.com/media/GHata4PaUAAyAZK.jpg","","in","","0","0","0","https://x.com/rivaldomalta1/status/1762786994365874455","1626776761248919552","rivaldomalta1"
"1762784371730444624","Wed Feb 28 10:18:39 +0000 2024","0","BSSN Beberkan Kronologi Kebocoran Data Pemilih KPU di Sidang DKPP: JAKARTA EDUNEWS.ID-Badan Siber dan Sandi Negara (BSSN) mengungkapkan kronologi dugaan kebocoran data pemilih di situs milik Komisi Pemilihan Umum (KPU) RI yang terjadi pada akhir tahun https://t.co/QBwSer9lGi https://t.co/0tvEqrDAGG","1762784371730444624","https://pbs.twimg.com/media/GHarC2sbUAAfU4X.jpg","","in","Jakarta Pusat, DKI Jakarta","0","0","0","https://x.com/edunewsid/status/1762784371730444624","734005284713041920","edunewsid"
"1762783133618036799","Wed Feb 28 10:13:44 +0000 2024","1","#TemanPemilih Komisi Pemilihan Umum Provinsi Banten mengucapkan Selamat Ulang Tahun Kepala Kepolisian Daerah Banten Irjen Pol. Abdul Karim S.I.K. https://t.co/ev8PqSZsOg. Rabu (28/02/2024) https://t.co/3VkQ8yBej3","1762783133618036799","https://pbs.twimg.com/media/GHap6H0aIAA9hF3.jpg","","in","Serang, Banten, Indonesia","0","0","0","https://x.com/kpubanten/status/1762783133618036799","2938770692","kpubanten"
"1762781574259712243","Wed Feb 28 10:07:32 +0000 2024","0","#TemanPemilih Komisi Pemilihan Umum Provinsi Banten mengucapkan selamat hari jadi ke 31 untuk Kota Tangerang. Kolaborasi wujudkan visi Rabu (28/02/2024) https://t.co/aqgmvCh877","1762781574259712243","https://pbs.twimg.com/media/GHaofF5akAAlfA_.jpg","","in","Serang, Banten, Indonesia","0","0","0","https://x.com/kpubanten/status/1762781574259712243","2938770692","kpubanten"
"1762780263292277149","Wed Feb 28 10:02:20 +0000 2024","2","Anggota Komisi Pemilihan Umum Pusat Rusia Pavel Andreev: Pemungutan suara awal dalam pemilihan presiden di luar negeri akan dilakukan di 45 negara dan di 67 TPS. وكالة سبوتنيك https://t.co/JteurqzSCg https://t.co/ExPyGMVK1o","1762780263292277149","https://pbs.twimg.com/media/GHanSI7aIAASJ3Q.jpg","","in","PADANG,INDONESIA","0","0","1","https://x.com/bdleonanda/status/1762780263292277149","215099720","bdleonanda"
"1762779678736007668","Wed Feb 28 10:00:00 +0000 2024","0","Komisi Pemilihan Umum (KPU) RI telah membuka pendaftaran untuk pemantau Pilkada pada 27 Februari hingga 16 November 2024 Mendatang. https://t.co/PyQiQRyle8","1762779678736007668","","","in","Indonesia","0","0","0","https://x.com/teropongmediaID/status/1762779678736007668","1600377965459623937","teropongmediaID"
"1762764587164983673","Wed Feb 28 09:47:57 +0000 2024","0","Kinerja Komisi Pemilihan Umum (KPU) dalam Pemilihan Umum (Pemilu) 2024 ini menuai berbagai sorotan dari publik.","1762776645277209077","","pinterpolitik","in","Jakarta, Indonesia","0","1","0","https://x.com/pinterpolitik/status/1762776645277209077","798770586784702464","pinterpolitik"
