"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1776371266032951459","Sat Apr 06 23:58:05 +0000 2024","0","@ari_plajoe @abu_waras @officialMKRI Goblok... Untuk tata cara dalam Pemilu itu di ranah KPU tolol.. MK utk mengetahui perselisihan dalam pemilu.. Elo itu jongos dan kacung makanya bodoh dan tolol.... Paham...!!","1776761328314839252","","ari_plajoe","in","","0","0","0","https://x.com/r_situmora/status/1776761328314839252","1061790740055900160","r_situmora"
"1776263313556684959","Sat Apr 06 23:58:01 +0000 2024","0","@abuyahany @CamrySlamet @DKPP_RI @KPU_ID Sanksi bukan untuk merusak kecurangan","1776761310350569950","","abuyahany","in","OTW Akhirat","0","0","0","https://x.com/Awak_Melah/status/1776761310350569950","865352224368611328","Awak_Melah"
"1776622750259650726","Sat Apr 06 23:56:37 +0000 2024","0","@GeiszChalifah Klo bukan ket. kpu mgkin dia tdk lolos dr dugaan kasus yg dia lakukan","1776760956389138753","","GeiszChalifah","in","Mnukwar Papua Barat, Indonesia","0","0","0","https://x.com/murcana/status/1776760956389138753","3301847742","murcana"
"1776603263946645570","Sat Apr 06 23:56:01 +0000 2024","0","@democrazymedia Setuju level KPU paling rendah","1776760806157492468","","democrazymedia","in","","0","0","0","https://x.com/AgricolaFilius/status/1776760806157492468","1589082630045061120","AgricolaFilius"
"1776416626012979572","Sat Apr 06 23:50:52 +0000 2024","0","@MichelAdam7__ Okelah prabowo gibran didiskualifikasi lalu 01 pilpres ulang lwn 03 apakah kalian yakin ga ribut lg krn pasti akn ada yg klh .gue yakin kalian pst akn saling tuduh curanglah kpu ga adil bawaslu ga berfungsi terakhir keputusan MK jg ga kalian terima ","1776759510356664383","","MichelAdam7__","in","Bali, Indonesia","0","0","0","https://x.com/zlebor02/status/1776759510356664383","1123868420242591745","zlebor02"
"1776670989168079004","Sat Apr 06 23:48:18 +0000 2024","0","@Subhan_oke02 @KPU_ID @aniesbaswedan @ganjarpranowo Manusia 3 X kena perungatan keras terakhir yg tak oernah berakhir tapu ngemeng kualitas? Apa kata dunia??..ngaca hoii ..","1776758865155232197","","Subhan_oke02","in","","0","0","0","https://x.com/Jojobetako2/status/1776758865155232197","1628263424630333442","Jojobetako2"
"1776634748883862011","Sat Apr 06 23:47:28 +0000 2024","0","@hadehate16 @mas_veel @mohmahfudmd @KPU_ID @bawaslu_RI @officialMKRI @JimlyAs @Yusrilihza_Mhd @OTTOHASIBUAN1 @hotmanParis @habiburokhman Biasalah.. Otak jd korslettt gegara kandas harapan &amp; cita2.. ","1776758655683322352","","hadehate16","in","Flat earth 🏜 ","0","0","0","https://x.com/Yattie2023/status/1776758655683322352","1660654948244234249","Yattie2023"
"1776489146804293748","Sat Apr 06 23:44:13 +0000 2024","0","@Muslim_AntiPKI9 @KPU_ID Moralnya rusak bgt","1776757837227753541","","Muslim_AntiPKI9","in","","0","0","0","https://x.com/Daeng_marala56/status/1776757837227753541","1497804396867964928","Daeng_marala56"
"1776424251597484242","Sat Apr 06 23:43:22 +0000 2024","0","@BudheMus84772 @KPU_ID Itulah bukti kualitas ketua @KPU_ID Bisa melihat sambil tidur ","1776757622286450994","","BudheMus84772","in","Bali, Indonesia","0","0","0","https://x.com/T0M5helby/status/1776757622286450994","1426438140202348546","T0M5helby"
"1776424251597484242","Sat Apr 06 23:40:07 +0000 2024","1","@T0M5helby @KPU_ID Gimana bisa menyimpulkan ya.klo diruang sidang aj tertidur.","1776756806150508872","","T0M5helby","in","Bogor, Jawa Barat","0","1","0","https://x.com/BudheMus84772/status/1776756806150508872","1722951973698449408","BudheMus84772"
