"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1768592954086858914","Sat Mar 16 23:06:50 +0000 2024","0","@LULUSAN_SD_ Komisioner KPU pecat semua .","1769138283576229970","","LULUSAN_SD_","in","","0","0","0","https://x.com/sumarnogowes/status/1769138283576229970","1492664287382310912","sumarnogowes"
"1769138171122766027","Sat Mar 16 23:06:23 +0000 2024","0","Kalo Puasanya ditentukan KPU Bawaslu jadi berapa hari ya?","1769138171122766027","","","in","Pandeglang, Banten","0","1","1","https://x.com/CintaLaurakheul/status/1769138171122766027","1061090000782077952","CintaLaurakheul"
"1768944096926961711","Sat Mar 16 23:05:53 +0000 2024","0","@Boediantar4 Demi keutuhan NKRI &amp; menyelamatkan Demokrasi 🇮🇩 . Makzulkan jokowi ...diskualifikasi prabowo gibran ... tangkap Komisioner @KPU_ID &amp; @bawaslu_RI Gawat !!!","1769138044769354193","","Boediantar4","in","","0","0","0","https://x.com/Joxplalong/status/1769138044769354193","1414014630507081731","Joxplalong"
"1769037574239322591","Sat Mar 16 23:04:04 +0000 2024","0","@HMJUSUFRIZAL @KPU_ID Kecil cuna tembok begituan maahh","1769137587619504541","","HMJUSUFRIZAL","in","Kota Medan, Sumatera Utara","0","0","0","https://x.com/Khairin212/status/1769137587619504541","1471367523463405575","Khairin212"
"1769115661283004557","Sat Mar 16 23:00:59 +0000 2024","0","@dapitnih Pelanggaran KPU The Series","1769136809920131266","","dapitnih","in","Indonesia","0","0","1","https://x.com/perangutan23/status/1769136809920131266","1017066291218116609","perangutan23"
"1768923986417918445","Sat Mar 16 22:58:10 +0000 2024","0","@Aryprasetyo85 Salah satu cara mukidi utk melenggangkan kekuasaannya ya dgn mengangkat orang dia sbg petinggi Polri TNI MK KPU Bawaslu","1769136104232669664","","Aryprasetyo85","in","","0","0","0","https://x.com/MarosFaisal/status/1769136104232669664","936921620148404225","MarosFaisal"
"1768899767860637892","Sat Mar 16 22:57:56 +0000 2024","1","@AdamVelcro Demi keutuhan NKRI &amp; menyelamatkan Demokrasi 🇮🇩 . Wajib Makzulkan Jokowi ...diskualifikasi prabowo gibran ... tangkap Komisioner @KPU_ID &amp; @bawaslu_RI...","1769136041917845781","","AdamVelcro","in","","0","0","0","https://x.com/Joxplalong/status/1769136041917845781","1414014630507081731","Joxplalong"
"1768692693788721288","Sat Mar 16 22:57:18 +0000 2024","0","@KPU_ID Kenapa @KPU_ID gk jujur dan gk netral?.. Mau bangun bangsa atau menghancurkannya dari dalam?..","1769135886279872793","","KPU_ID","in","","0","0","0","https://x.com/mangoni123/status/1769135886279872793","1716261755427639296","mangoni123"
"1769116194597142891","Sat Mar 16 22:57:10 +0000 2024","0","@Andria75777 Harus kpu bongkar semua..org kalah ini ngapain takut ama yg bayar","1769135850758324562","","Andria75777","in","Buitenzorg","0","0","0","https://x.com/aliekw89/status/1769135850758324562","102087146","aliekw89"
"1768899389760868786","Sat Mar 16 22:56:54 +0000 2024","0","@tvOneNews Yakin harus percaya KPU","1769135782714081437","","tvOneNews","in","Garut","0","0","0","https://x.com/Jujun_Bullygear/status/1769135782714081437","868011616284983296","Jujun_Bullygear"
"1768963863998042195","Sat Mar 16 22:53:17 +0000 2024","3","@AdamVelcro Demi keutuhan NKRI &amp; menyelamatkan Demokrasi 🇮🇩 . Makzulkan jokowi tanpa kompromi ...diskualifikasi prabowo gibran ... tangkap Komisioner @KPU_ID &amp; @bawaslu_RI","1769134874236235782","","AdamVelcro","in","","0","1","2","https://x.com/Joxplalong/status/1769134874236235782","1414014630507081731","Joxplalong"
"1769118671329460266","Sat Mar 16 22:52:05 +0000 2024","0","@siregar_najeges Demi keutuhan NKRI &amp; menyelamatkan Demokrasi 🇮🇩 . Solusinya ya Makzulkan jokowi ...diskualifikasi prabowo gibran ... tangkap Komisioner @KPU_ID &amp; @bawaslu_RI","1769134569712919008","","siregar_najeges","in","","0","0","0","https://x.com/Joxplalong/status/1769134569712919008","1414014630507081731","Joxplalong"
"1769056242260128063","Sat Mar 16 22:50:15 +0000 2024","3","@Muslim_AntiPKI9 @juli_sma53 Demi keutuhan NKRI &amp; menyelamatkan Demokrasi 🇮🇩 . Makzulkan jokowi ...diskualifikasi prabowo gibran ... tangkap Komisioner @KPU_ID &amp; @bawaslu_RI segera","1769134111481032723","","Muslim_AntiPKI9","in","","0","0","0","https://x.com/Joxplalong/status/1769134111481032723","1414014630507081731","Joxplalong"
"1769131108325888208","Sat Mar 16 22:49:40 +0000 2024","1","@Zhakera_ Demi keutuhan NKRI &amp; menyelamatkan Demokrasi 🇮🇩 . Makzulkan jokowi ...diskualifikasi prabowo gibran ... tangkap Komisioner @KPU_ID &amp; @bawaslu_RI","1769133962746851774","","nyelam68","in","","0","0","1","https://x.com/Joxplalong/status/1769133962746851774","1414014630507081731","Joxplalong"
"1768938443328078204","Sat Mar 16 22:47:36 +0000 2024","2","@alfatih212426 Demi keutuhan NKRI &amp; menyelamatkan Demokrasi 🇮🇩 . Makzulkan jokowi ...diskualifikasi prabowo gibran ... tangkap Komisioner @KPU_ID &amp; @bawaslu_RI","1769133444108554286","","alfatih212426","in","","0","0","1","https://x.com/Joxplalong/status/1769133444108554286","1414014630507081731","Joxplalong"
