"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1768064169230901486","Wed Mar 13 23:58:41 +0000 2024","0","@KPU @bawaslu_RI Kalian yg bikin. Apalagi MK @officialMKRI Ada om nya si anak haram konstitusi. Semua yg kalian inginkan ngga akan dpt keadilan utk rakyat. Jadi jangan larang kami utk menyelesaikan dgn cara kami sendiri. Suara Lantang Moeldoko.... https://t.co/MKFlIlZkYt","1768064169230901486","","kpu","in","Jakarta","0","0","0","https://x.com/JokoLipService/status/1768064169230901486","2377644162","JokoLipService"
"1767751905089097934","Wed Mar 13 23:58:22 +0000 2024","0","@PngAdilnR4kyt Tanya itu dugaan printah pada Pemilu 2024? Dlm sidang/raker KPU RI dg Komisi 2 DPR RI kpn? Serius tanya...tks... salam perubahan berkeadilan..AMIN","1768064090096992410","","PngAdilnR4kyt","in","ÜT: -6.23839,107.06629","0","0","0","https://x.com/esujatmiko/status/1768064090096992410","131111281","esujatmiko"
"1768051454089314329","Wed Mar 13 23:57:36 +0000 2024","0","@OposisiCerdas Itu kalo kalah ya...tapi 2 putaran nih dan menang. Jangan lupa usut bos KPU dan Bawaslu ya pak. Lambenya minta diinput di sirekap","1768063896051732511","","OposisiCerdas","in","","0","0","0","https://x.com/NowToegi/status/1768063896051732511","1603590983379451905","NowToegi"
"1767929217478807998","Wed Mar 13 23:56:29 +0000 2024","9","@geloraco Klo kecurangan pemilu dr sebelum dimulainya pemilu dan pencoblosan dgn segala kegaduhan para pejabatnya anda masih ngomong bermartabat sedang yg dimenangkan kpu adlh capres yg tdk punya martabat dgn mengutak atik hukum konstitusi. Masih bilang martabat? @setkabgoid","1768063615696011571","","geloraco","in","","0","0","2","https://x.com/SitiRom05533469/status/1768063615696011571","1742049679037407232","SitiRom05533469"
"1768063410548466138","Wed Mar 13 23:55:47 +0000 2024","0","Menuju Pengumuman Resmi KPU https://t.co/JGyQyFwelb","1768063438444700004","https://pbs.twimg.com/media/GIlsDj4bAAAjUUn.jpg","sartini_ratna","in","Papua Barat, Indonesia","0","1","0","https://x.com/sartini_ratna/status/1768063438444700004","1349168379718848512","sartini_ratna"
"1768063410548466138","Wed Mar 13 23:55:46 +0000 2024","0","KPU Akan Umumkan Hasil Rekapitulasi Suara https://t.co/NsIVrl5de4","1768063434195947824","https://pbs.twimg.com/media/GIlr8iCbUAAS5dW.jpg","sartini_ratna","in","Papua Barat, Indonesia","0","1","0","https://x.com/sartini_ratna/status/1768063434195947824","1349168379718848512","sartini_ratna"
"1767128957990887820","Wed Mar 13 23:55:16 +0000 2024","0","@HMJUSUFRIZAL @ri4_ul @KPU_ID Allahuakbar ya Allah hinakan yang berbuat curang dunia akhirat kami rakyat Indonesia hanya ingin pemilu yg jujur sehingga di dapatkan pemimpin yang amanah agar keadaan Indonesia menjadi lebih baik","1768063309876785250","","HMJUSUFRIZAL","in","","0","0","0","https://x.com/habisyid/status/1768063309876785250","1531208180566740992","habisyid"
"1768062931386900620","Wed Mar 13 23:53:46 +0000 2024","14","300 personel amankan pleno KPU Papua Selatan Kapolres Merauke AKBP I Ketut Suarnaya mengatakan pihaknya menyiagakan 300 personil untuk mengamankan pelaksanaan pleno rekapitulasi KPU Provinsi Papua Selatan. #OAPTolakGerakanKSTP Banjir #Aplikasih Ja'far Assegaf #viralvideo https://t.co/sDnL4APSVP","1768062931386900620","https://pbs.twimg.com/ext_tw_video_thumb/1768062813921329152/pu/img/d1mpygpXKxB8fenj.jpg","","in","DKI Jakarta, Indonesia","1","4","14","https://x.com/rasa2086/status/1768062931386900620","1290494259791933443","rasa2086"
"1767885079634939905","Wed Mar 13 23:50:17 +0000 2024","0","@Marjiyobejokos2 @NenkMonica ya terus mau gimana ..kl dr presiden DPR KPU MK dan aparat negara lainnya juga dianggap salah semua nanti diganti orang2nya juga dicurigai masih salah juga..","1768062053225549852","","Marjiyobejokos2","in","","0","0","0","https://x.com/SetiyawatiLisa/status/1768062053225549852","1412452391312494595","SetiyawatiLisa"
"1767885079634939905","Wed Mar 13 23:50:11 +0000 2024","1","@NenkMonica KPU Tahun Pemilu ini Bermartabat Kacau !! Ngak Punya Malu Percuma di Sumpah Jabatan !!! ","1768062028097466497","","NenkMonica","in","Samarinda Kaltim","0","0","0","https://x.com/JokoSuy97425832/status/1768062028097466497","1466754683280642048","JokoSuy97425832"
