"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1770593665938808920","Wed Mar 20 23:30:00 +0000 2024","0","Komisi Pemilihan Umum (KPU) RI telah menyelesaikan rekapitulasi hasil perolehan suara Pileg 2024. Hasilnya KPU menetapkan PDIP meraih suara terbanyak. Berdasarkan hasil rekapitulasi nasional Rabu (20/3/2024) PDIP meraih suara sebanyak 25.387.279. #KPU #Pileg2024 #PDIP","1770593665938808920","","","in","DKI Jakarta","0","0","0","https://x.com/faktacom_/status/1770593665938808920","1664572693180747777","faktacom_"
"1770479278410355040","Wed Mar 20 15:55:29 +0000 2024","0","Pasangan capres dan cawapres Prabowo-Gibran meraih 96.214.691 suara disusul Anies-Muhaimin dengan 40.971.906 suara dan Ganjar-Mahfud 27.040.878 suara. Pengumuman itu dibacakan langsung oleh Ketua Komisi Pemilihan Umum (KPU) Hasyim Asy'ari Rabu (20/3) malam.","1770479281275027621","","lensaRTV","in","Indonesia","0","0","0","https://x.com/lensaRTV/status/1770479281275027621","2393930923","lensaRTV"
"1770476676364804186","Wed Mar 20 15:45:08 +0000 2024","12","Probowo sah menang Pilihanraya Presiden Indonesia. Komisi Pemilihan Umum (SPR Indo) umum keputusan rasmi tadi lebih sebulan lepas hari pengundian 14 Feb dulu. Probowo &amp; pasangannya anak Jokowi Gibran dapat 94 juta undi dr keseluruhan 164 juta kertas undi.","1770476676364804186","","","in","Shah Alam","1","0","4","https://x.com/IzwanAzirSaleh/status/1770476676364804186","19400305","IzwanAzirSaleh"
"1770467557235155094","Wed Mar 20 15:08:54 +0000 2024","0","Pengesahan dibacakan Ketua Komisi Pemilihan Umum (KPU) Hasyim Asy'ari dalam Rapat Pleno Penetapan Hasil Pemilu 2024 Tingkat Nasional di Gedung KPU Jakarta Rabu (20/3/2024).","1770467559692980629","","Harian_Jogja","in","Yogyakarta, Indonesia","0","1","0","https://x.com/Harian_Jogja/status/1770467559692980629","118371948","Harian_Jogja"
"1770466503756009696","Wed Mar 20 15:04:42 +0000 2024","6","Berdasarkan penetapan Komisi Pemilihan Umum (KPU) RI atas rekapitulasi hasil penghitungan dan perolehan suara tingkat nasional Pemilu Presiden (Pilpres) 2024 Rabu (20/3/2024) Prabowo-Gibran dinyatakan memperoleh 96.214.691 suara. | #PrabowoGibran #Pilpres2024 #KPU","1770466503756009696","","","in","Jakarta","0","1","0","https://x.com/kompascom/status/1770466503756009696","23343960","kompascom"
"1770464356234559989","Wed Mar 20 14:56:10 +0000 2024","0","Komisi Pemilihan Umum telah menetapkan hasil Pemilu 2024. Harapan bangsa menjadi tanggungjawab besar terhadap estafet kepemimpinan untuk negara ini.","1770464356234559989","","","in","Kota Surabaya, Jawa Timur","0","0","0","https://x.com/Generasiosing/status/1770464356234559989","1017270635465043968","Generasiosing"
"1770450518286196850","Wed Mar 20 14:04:51 +0000 2024","0","Keputusan yang di keluarkan oleh Komisi Pemilihan Umum nantinya dapat digunakan oleh peserta pemilu yang merasa tidak puas untuk dijadikan objek gugatan sengketa / perselisihan hasil pemilihan umum (PHPU) kepada Mahkamah Konstitusi (MK).","1770451442056516046","","wartapesona","in","Indonesia","0","0","0","https://x.com/wartapesona/status/1770451442056516046","469265937","wartapesona"
"1770450518286196850","Wed Mar 20 14:01:35 +0000 2024","0","Sesuai dengan UU Pemilu Komisi Pemilihan Umum (KPU) wajib menetapakn hasil pemilihan umum nasional 35 hari setelah pencoblosan dimana artinya hari ini adalah hari terakhir untuk pengumuman.","1770450618026725775","","wartapesona","in","Indonesia","0","0","0","https://x.com/wartapesona/status/1770450618026725775","469265937","wartapesona"
"1770449519303655790","Wed Mar 20 13:57:14 +0000 2024","0","Ketua Umum Pro Jokowi (Projo) yang juga menjabat Menkominfo Budi Arie Setiadi mengklaim tim Prabowo-Gibran menggelar buka puasa bersama sambil menunggu pengumuman resmi pemenang Pilpres oleh Komisi Pemilihan Umum (KPU) Rabu (20/3) malam.","1770449522306715921","","lensaRTV","in","Indonesia","0","0","0","https://x.com/lensaRTV/status/1770449522306715921","2393930923","lensaRTV"
"1770420695144755327","Wed Mar 20 12:02:43 +0000 2024","0","Dewan Pakar Timnas Anies-Muhaimin (AMIN) ini menyebut kehadirannya bukan untuk mengapresiasi Komisi Pemilihan Umum atau KPU RI yang bakal mengumumkan hasil Pemilu 2024 malam nanti.","1770420706104541306","","suaradotcom","in","Jakarta Capital Region","0","1","0","https://x.com/suaradotcom/status/1770420706104541306","2340155395","suaradotcom"
